FL_DATE,OP_CARRIER_AIRLINE_ID,OP_CARRIER_FL_NUM,ORIGIN,DEST,DEP_TIME,DEP_DELAY,ARR_TIME,ARR_DELAY,ORIGIN_WIND_SPEED,ORIGIN_VISIBILITIES,DEST_WIND_SPEED,DEST_VISIBILITIES
2019-03-22,19790,1906,LAX,SEA,824,34,1105,20.0,8.05,10.00,0.00,10.00
2019-03-22,19790,1890,LAX,SEA,553,-7,849,-10.0,11.50,10.00,2.30,10.00
2019-03-22,19790,1887,SEA,HNL,824,-1,1201,5.0,2.30,10.00,,
2019-03-22,19790,2215,SEA,HNL,1730,-2,2052,-11.0,10.35,10.00,,
2019-03-22,19790,1307,SEA,JFK,1243,73,2107,72.0,5.75,10.00,19.55,10.00
2019-03-22,19790,1390,LAX,SEA,1401,-6,1634,-26.0,4.60,10.00,12.65,9.00
2019-03-22,19790,129,LAX,SEA,1157,-2,1446,-8.0,0.00,10.00,18.40,10.00
2019-03-22,19790,553,LAX,SEA,1323,234,1603,217.0,4.60,10.00,14.95,10.00
2019-03-22,19790,540,SEA,LAX,2052,2,2344,16.0,10.35,10.00,16.10,10.00
2019-03-22,19790,748,SEA,AUS,1747,-3,2340,-11.0,10.35,10.00,10.35,10.00
2019-03-22,19790,824,SEA,JFK,2250,7,715,15.0,10.35,10.00,14.95,2.00
2019-03-22,19790,1120,SEA,JFK,1544,-1,9,4.0,16.10,10.00,20.70,4.00
2019-03-22,19790,635,AUS,SEA,610,-5,818,-42.0,0.00,10.00,4.60,10.00
2019-03-22,19790,128,SEA,LAX,1028,-1,1301,-16.0,5.75,10.00,4.60,10.00
2019-03-23,20409,263,JFK,SEA,1712,-7,2004,-45.0,25.30,10.00,2.30,10.00
2019-03-23,19790,2955,JFK,SEA,1608,-7,1906,-41.0,23.00,10.00,4.60,10.00
2019-03-23,19790,2432,LAX,SEA,1958,-2,2250,6.0,10.35,10.00,2.30,10.00
2019-03-23,19790,2954,JFK,SEA,659,-10,945,-42.0,33.35,10.00,2.30,10.00
2019-03-23,19790,2950,JFK,SEA,1812,-3,2110,-29.0,25.30,10.00,2.30,10.00
2019-03-23,19790,2643,SEA,LAX,1513,-2,1749,-3.0,9.20,10.00,5.75,10.00
2019-03-23,19790,2627,SEA,LAX,1848,-6,2120,-10.0,5.75,10.00,11.50,10.00
2019-03-23,19790,2218,SEA,JFK,740,0,1600,-3.0,2.30,10.00,25.30,10.00
2019-03-23,19790,2377,SEA,LAX,610,10,848,-1.0,4.60,10.00,5.75,10.00
2019-03-23,19790,2264,LAX,SEA,1509,-1,1735,-25.0,5.75,10.00,5.75,10.00
2019-03-23,19790,2218,HNL,SEA,2211,-7,646,-22.0,,,2.30,10.00
2019-03-23,19790,2215,SEA,HNL,1732,0,2053,-8.0,5.75,10.00,,
2019-03-23,20409,264,SEA,JFK,2153,-7,611,-9.0,5.75,10.00,25.30,10.00
2019-03-23,19790,1947,HNL,SEA,1325,10,2211,12.0,,,5.75,10.00
2019-03-23,19790,2414,LAX,SEA,1701,-4,1941,-12.0,4.60,10.00,2.30,10.00
2019-03-23,19690,21,SEA,HNL,900,0,1223,8.0,5.75,10.00,,
2019-03-23,19790,128,SEA,LAX,1200,0,1445,-3.0,2.30,10.00,5.75,10.00
2019-03-23,19805,305,MIA,SEA,2002,4,2328,-20.0,5.75,10.00,5.75,10.00
2019-03-23,19790,1906,LAX,SEA,749,-1,1050,5.0,8.05,10.00,0.00,10.00
2019-03-23,19790,1307,SEA,JFK,1130,0,1953,1.0,5.75,10.00,17.25,10.00
2019-03-23,19790,841,SEA,LAX,942,2,1234,10.0,2.30,10.00,4.60,10.00
2019-03-23,19790,824,SEA,JFK,2244,-2,710,10.0,2.30,10.00,21.85,10.00
2019-03-23,19790,748,SEA,AUS,1743,-7,2337,-14.0,2.30,10.00,10.35,10.00
2019-03-23,19790,635,AUS,SEA,611,-4,840,-19.0,4.60,10.00,2.30,10.00
2019-03-23,19790,129,LAX,SEA,1055,-5,1321,-27.0,5.75,10.00,8.05,10.00
2019-03-23,19930,1793,AUS,SEA,1944,-11,2208,-22.0,8.05,10.00,5.75,10.00
2019-03-23,19930,1789,LAX,SEA,1317,-3,1553,-22.0,9.20,10.00,8.05,10.00
2019-03-23,19930,1786,SEA,LAX,1145,-5,1425,-20.0,5.75,10.00,4.60,10.00
2019-03-23,19930,1781,LAX,SEA,931,91,1201,66.0,5.75,10.00,2.30,10.00
2019-03-23,20304,5703,SEA,LAX,1855,-5,2142,-11.0,5.75,10.00,14.95,10.00
2019-03-23,20304,5608,LAX,SEA,831,-4,1119,-32.0,5.75,10.00,5.75,10.00
2019-03-23,20304,5475,LAX,SEA,1507,-3,1742,-28.0,5.75,10.00,5.75,10.00
2019-03-23,20304,5384,SEA,LAX,1238,3,1522,-6.0,2.30,10.00,5.75,10.00
2019-03-23,19690,22,HNL,SEA,1331,26,2201,21.0,,,5.75,10.00
2019-03-23,19790,1887,SEA,HNL,826,1,1200,6.0,0.00,10.00,,
2019-03-23,19930,1144,SEA,AUS,743,-7,1341,-14.0,,,11.50,10.00
2019-03-23,19930,400,SEA,LAX,1626,-4,1906,-14.0,9.20,10.00,9.20,10.00
2019-03-23,19930,439,LAX,SEA,1635,-10,1924,-16.0,4.60,10.00,2.30,10.00
2019-03-23,19930,426,SEA,JFK,1353,8,2222,2.0,8.05,10.00,11.50,10.00
2019-03-23,19930,424,SEA,LAX,1425,40,1701,21.0,5.75,10.00,4.60,10.00
2019-03-23,19930,404,SEA,LAX,554,-6,835,-20.0,2.30,10.00,5.75,10.00
2019-03-23,19930,403,LAX,SEA,557,-3,839,-16.0,8.05,10.00,2.30,10.00
2019-03-23,19930,349,JFK,SEA,856,-4,1153,-32.0,27.60,10.00,5.75,10.00
2019-03-23,19930,310,SEA,LAX,800,0,1046,-9.0,4.60,10.00,9.20,10.00
2019-03-23,19930,286,SEA,LAX,459,-1,739,-11.0,5.75,10.00,5.75,10.00
2019-03-23,19930,145,SEA,HNL,1736,1,2107,2.0,5.75,10.00,,
2019-03-23,19930,18,SEA,JFK,2200,0,630,5.0,5.75,10.00,26.45,10.00
2019-03-23,19930,7,JFK,SEA,653,-7,1011,-14.0,24.15,10.00,0.00,10.00
2019-03-23,19805,1471,SEA,MIA,2100,-5,557,7.0,2.30,10.00,5.75,10.00
2019-03-23,19930,1163,AUS,SEA,613,-7,826,-34.0,5.75,10.00,0.00,10.00
2019-03-23,19930,1146,SEA,AUS,1742,-3,2342,-3.0,5.75,10.00,10.35,10.00
2019-03-23,19930,1158,SEA,LAX,1014,-6,1305,-10.0,2.30,10.00,5.75,10.00
2019-03-23,19930,442,SEA,LAX,906,6,1155,0.0,4.60,10.00,2.30,10.00
2019-03-23,19930,445,LAX,SEA,1830,-10,2126,-9.0,8.05,10.00,5.75,10.00
2019-03-23,19930,428,SEA,LAX,1548,-7,1825,-20.0,,,8.05,10.00
2019-03-23,19930,465,LAX,SEA,1146,-9,1438,-12.0,5.75,10.00,9.20,10.00
2019-03-23,19930,1063,JFK,SEA,1931,36,2223,-2.0,25.30,10.00,,
2019-03-23,19930,1056,SEA,LAX,2123,-7,2,-18.0,5.75,10.00,,
2019-03-23,19930,1052,LAX,SEA,1523,-7,1756,-29.0,4.60,10.00,5.75,10.00
2019-03-23,19930,1048,LAX,SEA,656,-4,947,-8.0,8.05,10.00,2.30,10.00
2019-03-23,19930,1043,SEA,LAX,1953,23,2225,5.0,2.30,10.00,14.95,10.00
2019-03-23,19930,918,SEA,LAX,1834,-6,2122,-8.0,5.75,10.00,11.50,10.00
2019-03-23,19930,457,LAX,SEA,1750,15,2038,8.0,5.75,10.00,4.60,10.00
2019-03-23,19930,853,SEA,HNL,817,-8,1201,6.0,4.60,10.00,,
2019-03-23,19930,852,HNL,SEA,1416,41,2254,29.0,,,2.30,10.00
2019-03-23,19930,903,HNL,SEA,1108,13,2020,35.0,,,4.60,10.00
2019-03-23,19930,818,HNL,SEA,2157,-8,641,-9.0,,,2.30,10.00
2019-03-23,19930,628,SEA,JFK,704,-1,1519,-21.0,2.30,10.00,26.45,10.00
2019-03-23,19930,487,LAX,SEA,2135,55,19,44.0,14.95,10.00,11.50,10.00
2019-03-23,19930,477,LAX,SEA,945,-10,1229,-21.0,5.75,10.00,4.60,10.00
2019-03-23,19930,474,SEA,LAX,1742,-8,2025,-15.0,5.75,10.00,11.50,10.00
2019-03-23,19930,467,LAX,SEA,1954,14,2247,12.0,9.20,10.00,2.30,10.00
2019-03-23,19930,851,SEA,HNL,1156,-9,1547,12.0,5.75,10.00,,
2019-03-24,19790,748,SEA,AUS,1745,-5,2326,-25.0,5.75,10.00,8.05,10.00
2019-03-24,19930,1428,SEA,LAX,1551,-4,1853,8.0,5.75,10.00,9.20,10.00
2019-03-24,19790,635,AUS,SEA,611,-4,826,-34.0,5.75,10.00,,
2019-03-24,19930,1793,AUS,SEA,1951,-4,2241,11.0,8.05,10.00,5.75,10.00
2019-03-24,19930,1789,LAX,SEA,1317,-3,1610,-5.0,5.75,9.00,2.30,10.00
2019-03-24,19930,1787,LAX,SEA,1046,-9,1345,-5.0,0.00,10.00,5.75,10.00
2019-03-24,19930,1474,SEA,LAX,1748,-2,2043,3.0,2.30,10.00,11.50,10.00
2019-03-24,19930,1163,AUS,SEA,610,-10,830,-30.0,5.75,10.00,,
2019-03-24,19930,853,SEA,HNL,826,1,1130,-25.0,,,,
2019-03-24,19930,1146,SEA,AUS,1833,48,13,28.0,,,10.35,10.00
2019-03-24,19930,1144,SEA,AUS,747,-3,1339,-16.0,,,11.50,10.00
2019-03-24,19930,1063,JFK,SEA,1915,20,2222,-3.0,12.65,10.00,5.75,10.00
2019-03-24,19930,1056,SEA,LAX,2128,-2,17,-3.0,5.75,10.00,12.65,10.00
2019-03-24,19930,1052,LAX,SEA,1656,86,1953,88.0,,,9.20,10.00
2019-03-24,19930,1048,LAX,SEA,811,71,1102,67.0,8.05,10.00,5.75,10.00
2019-03-24,19930,903,HNL,SEA,1115,20,2011,26.0,,,5.75,10.00
2019-03-24,19790,824,SEA,JFK,2247,4,726,26.0,5.75,10.00,10.35,10.00
2019-03-24,19930,1158,SEA,LAX,1123,63,1356,41.0,5.75,10.00,0.00,7.00
2019-03-24,19790,1120,SEA,JFK,1619,34,32,27.0,M,10.00,16.10,10.00
2019-03-24,20409,63,JFK,SEA,818,-13,1136,-23.0,14.95,10.00,4.60,10.00
2019-03-24,19790,1390,LAX,SEA,1405,-2,1643,-17.0,0.00,9.00,0.00,10.00
2019-03-24,20409,264,SEA,JFK,2158,-2,618,-2.0,8.05,10.00,8.05,10.00
2019-03-24,20409,263,JFK,SEA,1711,-8,2006,-43.0,8.05,10.00,9.20,10.00
2019-03-24,19790,553,LAX,SEA,925,-4,1206,-20.0,2.30,10.00,5.75,10.00
2019-03-24,19790,540,SEA,LAX,2046,-4,2400,32.0,5.75,10.00,,
2019-03-24,19790,129,LAX,SEA,1159,0,1436,-18.0,2.30,9.00,4.60,10.00
2019-03-24,19790,128,SEA,LAX,1024,-5,1255,-22.0,,,4.60,8.00
2019-03-24,19805,1471,SEA,MIA,2105,0,537,-13.0,8.05,10.00,5.75,10.00
2019-03-24,20409,464,SEA,JFK,1301,-8,2126,-8.0,2.30,10.00,11.50,10.00
2019-03-24,19790,2218,SEA,JFK,739,-1,1551,-15.0,,,11.50,10.00
2019-03-24,19790,2218,HNL,SEA,2202,-16,646,-24.0,,,0.00,10.00
2019-03-24,19790,2215,SEA,HNL,1730,-2,2042,-21.0,5.75,10.00,,
2019-03-24,19790,2153,SEA,LAX,755,0,1031,-8.0,,,0.00,10.00
2019-03-24,19790,2137,SEA,LAX,1353,-4,1636,-1.0,5.75,10.00,,
2019-03-24,19790,2107,SEA,LAX,1127,-3,1359,-16.0,5.75,10.00,0.00,8.00
2019-03-24,19790,1947,HNL,SEA,1316,1,2213,11.0,,,5.75,10.00
2019-03-24,19790,1906,LAX,SEA,751,1,1038,-7.0,9.20,10.00,4.60,10.00
2019-03-24,19790,1887,SEA,HNL,823,-2,1126,-30.0,,,,
2019-03-24,19790,1307,SEA,JFK,1124,-6,1953,-2.0,5.75,10.00,14.95,10.00
2019-03-24,19930,852,HNL,SEA,1340,5,2232,7.0,,,5.75,10.00
2019-03-24,19790,2414,LAX,SEA,1709,4,1950,-8.0,2.30,10.00,8.05,10.00
2019-03-24,19930,818,HNL,SEA,2201,-4,643,-7.0,,,0.00,10.00
2019-03-24,19930,7,JFK,SEA,655,-5,945,-40.0,9.20,10.00,,
2019-03-24,20304,5703,SEA,LAX,1859,-1,2143,-10.0,9.20,10.00,11.50,10.00
2019-03-24,20304,5608,LAX,SEA,833,-2,1147,-4.0,5.75,10.00,4.60,10.00
2019-03-24,20304,5475,LAX,SEA,1502,-8,1740,-30.0,,,8.05,10.00
2019-03-24,20304,5384,SEA,LAX,1235,0,1522,-6.0,4.60,10.00,,
2019-03-24,19790,2978,JFK,SEA,1215,50,1447,7.0,,,5.75,10.00
2019-03-24,19790,2955,JFK,SEA,1609,-6,1900,-51.0,11.50,10.00,9.20,10.00
2019-03-24,19690,21,SEA,HNL,855,-5,1205,-10.0,,,,
2019-03-24,19930,18,SEA,JFK,2154,-6,612,-13.0,5.75,10.00,10.35,10.00
2019-03-24,19790,2950,JFK,SEA,1814,-1,2107,-38.0,14.95,10.00,8.05,10.00
2019-03-24,19790,2627,SEA,LAX,1851,-3,2123,-7.0,5.75,10.00,12.65,10.00
2019-03-24,19790,2616,SEA,LAX,1710,-5,2002,6.0,5.75,10.00,12.65,10.00
2019-03-24,19790,2432,LAX,SEA,1911,11,2147,0.0,8.05,10.00,8.05,10.00
2019-03-24,19790,2281,LAX,SEA,2050,9,2314,-11.0,12.65,10.00,5.75,10.00
2019-03-24,19790,2264,LAX,SEA,1503,-7,1730,-33.0,,,5.75,10.00
2019-03-24,19805,305,MIA,SEA,1956,-2,2335,-13.0,11.50,10.00,5.75,10.00
2019-03-24,19690,22,HNL,SEA,1315,10,2201,21.0,,,8.05,10.00
2019-03-24,19930,851,SEA,HNL,1204,-1,1525,-10.0,5.75,10.00,,
2019-03-24,19790,2643,SEA,LAX,1510,-5,1754,2.0,5.75,10.00,4.60,10.00
2019-03-24,19930,145,SEA,HNL,1741,6,2051,-14.0,8.05,10.00,,
2019-03-24,19790,2954,JFK,SEA,707,-3,954,-41.0,11.50,10.00,,
2019-03-24,19930,310,SEA,LAX,758,-2,1050,-5.0,,,0.00,10.00
2019-03-24,19930,286,SEA,LAX,456,-4,732,-18.0,0.00,10.00,8.05,10.00
2019-03-24,19930,491,LAX,SEA,2136,-4,7,-28.0,12.65,10.00,,
2019-03-24,19930,487,LAX,SEA,2035,-5,2321,-14.0,14.95,10.00,5.75,10.00
2019-03-24,19930,477,LAX,SEA,949,-6,1236,-14.0,0.00,10.00,4.60,10.00
2019-03-24,19930,467,LAX,SEA,1932,-8,2223,-12.0,10.35,10.00,4.60,10.00
2019-03-24,19930,465,LAX,SEA,1202,7,1446,-4.0,2.30,9.00,5.75,10.00
2019-03-24,19930,460,SEA,LAX,700,0,935,-15.0,0.00,10.00,2.30,10.00
2019-03-24,19930,457,LAX,SEA,1731,-4,2009,-21.0,,,5.75,10.00
2019-03-24,19930,445,LAX,SEA,1843,3,2119,-16.0,11.50,10.00,8.05,10.00
2019-03-24,19930,628,SEA,JFK,653,-12,1518,-22.0,0.00,10.00,14.95,10.00
2019-03-24,19930,442,SEA,LAX,923,23,1203,8.0,,,4.60,9.00
2019-03-24,19930,444,SEA,LAX,1958,28,2238,18.0,9.20,10.00,12.65,10.00
2019-03-24,19930,400,SEA,LAX,1632,2,1914,-6.0,0.00,10.00,8.05,10.00
2019-03-24,19930,403,LAX,SEA,733,93,1016,81.0,9.20,10.00,,
2019-03-24,19930,349,JFK,SEA,854,-6,1144,-41.0,12.65,10.00,4.60,10.00
2019-03-24,19930,424,SEA,LAX,1359,14,1639,-1.0,4.60,10.00,,
2019-03-24,19930,426,SEA,JFK,1343,-2,2210,-10.0,5.75,10.00,12.65,10.00
2019-03-24,19930,439,LAX,SEA,1641,-4,1914,-26.0,,,8.05,10.00
2019-03-24,19930,404,SEA,LAX,559,-1,847,-8.0,0.00,10.00,5.75,10.00
2019-03-25,19930,903,HNL,SEA,1109,14,2023,38.0,,,12.65,8.00
2019-03-25,19930,487,LAX,SEA,2030,-10,2312,-23.0,12.65,10.00,,
2019-03-25,19930,853,SEA,HNL,840,15,1159,4.0,16.10,10.00,,
2019-03-25,19930,852,HNL,SEA,1420,45,2309,44.0,,,,
2019-03-25,19930,851,SEA,HNL,1212,7,1523,-12.0,5.75,10.00,,
2019-03-25,19930,818,HNL,SEA,2200,-5,652,2.0,,,9.20,10.00
2019-03-25,19930,628,SEA,JFK,658,-7,1512,-28.0,12.65,10.00,5.75,10.00
2019-03-25,19930,531,LAX,SEA,854,-1,1122,-28.0,0.00,10.00,5.75,10.00
2019-03-25,19930,467,LAX,SEA,1944,4,2225,-10.0,12.65,10.00,10.35,10.00
2019-03-25,19930,442,SEA,LAX,853,-7,1152,-3.0,12.65,10.00,4.60,10.00
2019-03-25,19930,460,SEA,LAX,657,-3,948,-2.0,11.50,10.00,4.60,10.00
2019-03-25,19930,457,LAX,SEA,1736,1,2026,-4.0,5.75,10.00,12.65,8.00
2019-03-25,19930,439,LAX,SEA,1701,16,1951,11.0,9.20,10.00,5.75,5.00
2019-03-25,19930,428,SEA,LAX,1555,0,1907,22.0,10.35,10.00,10.35,10.00
2019-03-25,19930,426,SEA,JFK,1339,-6,2205,-15.0,5.75,10.00,0.00,10.00
2019-03-25,19930,424,SEA,LAX,1354,9,1648,8.0,4.60,10.00,9.20,10.00
2019-03-25,19930,403,LAX,SEA,557,-3,832,-23.0,5.75,10.00,,
2019-03-25,19930,400,SEA,LAX,1626,-4,1917,-3.0,12.65,10.00,10.35,10.00
2019-03-25,19930,465,LAX,SEA,1152,-3,1448,-2.0,4.60,10.00,11.50,10.00
2019-03-25,19930,1041,SEA,LAX,607,7,903,8.0,8.05,10.00,5.75,10.00
2019-03-25,20304,5608,LAX,SEA,830,-5,1117,-34.0,2.30,10.00,5.75,10.00
2019-03-25,19930,1052,LAX,SEA,1530,0,1815,-10.0,2.30,10.00,4.60,5.00
2019-03-25,20304,5703,SEA,LAX,1854,-6,2205,12.0,5.75,4.00,21.85,10.00
2019-03-25,20304,5475,LAX,SEA,1506,-4,1747,-23.0,4.60,10.00,5.75,5.00
2019-03-25,20304,5384,SEA,LAX,1258,23,1600,32.0,5.75,10.00,2.30,10.00
2019-03-25,19930,1924,LAX,SEA,1933,53,2227,52.0,12.65,10.00,10.35,10.00
2019-03-25,19930,1793,AUS,SEA,1954,-1,2243,13.0,12.65,10.00,8.05,10.00
2019-03-25,19930,1789,LAX,SEA,1314,-6,1605,-10.0,0.00,10.00,16.10,10.00
2019-03-25,19930,1787,LAX,SEA,1106,11,1337,-13.0,4.60,10.00,5.75,10.00
2019-03-25,19930,1786,SEA,LAX,1301,71,1548,63.0,5.75,10.00,4.60,10.00
2019-03-25,19930,1043,SEA,LAX,2039,69,2346,86.0,12.65,10.00,16.10,10.00
2019-03-25,19930,1781,LAX,SEA,750,-10,1040,-15.0,5.75,10.00,10.35,10.00
2019-03-25,19930,1474,SEA,LAX,1745,-5,2053,13.0,5.75,5.00,18.40,10.00
2019-03-25,19930,1424,SEA,LAX,1436,-9,1730,-5.0,10.35,10.00,5.75,10.00
2019-03-25,19930,1163,AUS,SEA,621,1,903,3.0,9.20,9.00,9.20,10.00
2019-03-25,19930,1158,SEA,LAX,1017,-3,1323,8.0,8.05,10.00,2.30,10.00
2019-03-25,19930,1146,SEA,AUS,1741,-4,6,21.0,8.05,5.00,,
2019-03-25,19930,1144,SEA,AUS,742,-8,1346,-9.0,12.65,10.00,16.10,10.00
2019-03-25,19930,1063,JFK,SEA,2033,98,2359,94.0,4.60,10.00,8.05,10.00
2019-03-25,19930,1056,SEA,LAX,2159,29,59,39.0,11.50,10.00,12.65,10.00
2019-03-25,19930,1477,LAX,SEA,954,-1,1234,-16.0,2.30,10.00,0.00,10.00
2019-03-25,19930,310,SEA,LAX,757,-3,1104,9.0,12.65,10.00,4.60,10.00
2019-03-25,19930,1048,LAX,SEA,708,8,947,-8.0,5.75,9.00,8.05,10.00
2019-03-25,19930,145,SEA,HNL,1724,-11,2021,-44.0,12.65,5.00,,
2019-03-25,19790,1390,LAX,SEA,1416,9,1640,-20.0,0.00,9.00,14.95,10.00
2019-03-25,19790,1307,SEA,JFK,1148,18,1956,1.0,9.20,10.00,4.60,10.00
2019-03-25,19790,1120,SEA,JFK,1543,-2,2346,-19.0,11.50,10.00,18.40,10.00
2019-03-25,19790,824,SEA,JFK,2240,-3,652,-8.0,5.75,10.00,11.50,10.00
2019-03-25,19790,748,SEA,AUS,1746,-4,2347,-4.0,5.75,5.00,9.20,10.00
2019-03-25,19790,635,AUS,SEA,620,5,856,-4.0,9.20,9.00,12.65,10.00
2019-03-25,19790,553,LAX,SEA,929,0,1203,-23.0,2.30,10.00,,
2019-03-25,19790,540,SEA,LAX,2048,-2,2332,4.0,14.95,10.00,18.40,10.00
2019-03-25,19790,129,LAX,SEA,1226,27,1501,7.0,4.60,10.00,9.20,10.00
2019-03-25,19790,128,SEA,LAX,1027,-2,1319,2.0,9.20,10.00,2.30,10.00
2019-03-25,19805,305,MIA,SEA,2318,200,251,183.0,4.60,10.00,0.00,10.00
2019-03-25,19690,22,HNL,SEA,1303,-2,2141,1.0,,,12.65,10.00
2019-03-25,19690,21,SEA,HNL,854,-6,1140,-35.0,12.65,10.00,,
2019-03-25,19805,1471,SEA,MIA,2116,11,550,0.0,,,0.00,10.00
2019-03-25,20409,464,SEA,JFK,1319,10,2129,-5.0,14.95,10.00,0.00,10.00
2019-03-25,20409,264,SEA,JFK,2201,1,605,-15.0,11.50,10.00,12.65,10.00
2019-03-25,20409,263,JFK,SEA,1708,-11,2020,-29.0,9.20,10.00,11.50,8.00
2019-03-25,20409,63,JFK,SEA,821,-10,1133,-26.0,9.20,10.00,5.75,10.00
2019-03-25,19930,286,SEA,LAX,505,5,757,7.0,5.75,10.00,5.75,10.00
2019-03-25,19790,1887,SEA,HNL,823,-2,1128,-28.0,17.25,10.00,,
2019-03-25,19790,1890,LAX,SEA,557,-3,848,-11.0,5.75,10.00,11.50,10.00
2019-03-25,19930,349,JFK,SEA,858,-2,1207,-18.0,11.50,10.00,,
2019-03-25,19790,1947,HNL,SEA,1311,-4,2209,7.0,,,11.50,10.00
2019-03-25,19930,18,SEA,JFK,2204,4,619,-6.0,12.65,10.00,12.65,10.00
2019-03-25,19930,7,JFK,SEA,651,-9,1021,-4.0,11.50,10.00,9.20,10.00
2019-03-25,19790,2978,JFK,SEA,1126,1,1432,-8.0,10.35,10.00,,
2019-03-25,19790,2955,JFK,SEA,1611,-4,1928,-23.0,9.20,10.00,5.75,3.50
2019-03-25,19790,2954,JFK,SEA,706,-4,1039,4.0,5.75,10.00,10.35,10.00
2019-03-25,19790,2950,JFK,SEA,1844,29,2158,13.0,12.65,10.00,11.50,10.00
2019-03-25,19790,2643,SEA,LAX,1542,27,1838,46.0,10.35,10.00,8.05,10.00
2019-03-25,19790,2627,SEA,LAX,1852,-2,2147,17.0,5.75,4.00,21.85,10.00
2019-03-25,19790,2616,SEA,LAX,1722,7,2011,15.0,12.65,5.00,12.65,10.00
2019-03-25,19790,2432,LAX,SEA,1934,34,2207,20.0,12.65,10.00,12.65,10.00
2019-03-25,19790,1906,LAX,SEA,748,-2,1015,-30.0,5.75,10.00,8.05,10.00
2019-03-25,19790,2377,SEA,LAX,608,8,910,21.0,10.35,10.00,4.60,10.00
2019-03-25,19790,2281,LAX,SEA,2057,16,2319,-6.0,18.40,10.00,5.75,10.00
2019-03-25,19790,2264,LAX,SEA,1504,-6,1736,-27.0,4.60,10.00,9.20,4.00
2019-03-25,19790,2218,SEA,JFK,737,-3,1546,-20.0,12.65,10.00,2.30,10.00
2019-03-25,19790,2218,HNL,SEA,2203,-15,638,-32.0,,,9.20,10.00
2019-03-25,19790,2215,SEA,HNL,1730,-2,2035,-28.0,9.20,4.00,,
2019-03-25,19790,2153,SEA,LAX,751,-4,1105,26.0,11.50,10.00,4.60,10.00
2019-03-25,19790,2137,SEA,LAX,1438,41,1726,49.0,9.20,10.00,5.75,10.00
2019-03-25,19790,2107,SEA,LAX,1129,-1,1415,0.0,9.20,10.00,0.00,9.00
2019-03-25,19790,2414,LAX,SEA,1702,-3,1928,-30.0,9.20,10.00,5.75,3.50
2019-03-26,19790,1906,LAX,SEA,757,7,1020,-25.0,4.60,10.00,4.60,10.00
2019-03-26,19790,1947,HNL,SEA,1309,-6,2154,-8.0,,,8.05,10.00
2019-03-26,19790,2215,SEA,HNL,1729,-3,2029,-34.0,5.75,10.00,,
2019-03-26,19790,2137,SEA,LAX,1352,-5,1642,5.0,5.75,10.00,0.00,10.00
2019-03-26,19790,2153,SEA,LAX,806,11,1107,28.0,5.75,10.00,2.30,10.00
2019-03-26,19790,1890,LAX,SEA,559,-1,859,0.0,0.00,10.00,5.75,10.00
2019-03-26,19790,2107,SEA,LAX,1132,2,1415,0.0,5.75,10.00,5.75,9.00
2019-03-26,19790,1887,SEA,HNL,825,0,1130,-26.0,5.75,10.00,,
2019-03-26,19930,1787,LAX,SEA,1051,-4,1323,-27.0,2.30,9.00,5.75,10.00
2019-03-26,19930,1924,LAX,SEA,1907,27,2143,8.0,5.75,10.00,9.20,10.00
2019-03-26,19930,1793,AUS,SEA,2021,26,2251,21.0,9.20,10.00,12.65,10.00
2019-03-26,19930,1789,LAX,SEA,1317,-3,1600,-15.0,0.00,9.00,2.30,10.00
2019-03-26,19930,1786,SEA,LAX,1201,11,1444,-1.0,2.30,10.00,2.30,10.00
2019-03-26,19930,1781,LAX,SEA,754,-6,1042,-13.0,4.60,10.00,4.60,10.00
2019-03-26,19930,1474,SEA,LAX,1742,-8,2032,-8.0,5.75,10.00,9.20,10.00
2019-03-26,19930,1424,SEA,LAX,1441,-4,1732,-3.0,8.05,10.00,8.05,9.00
2019-03-26,19790,2218,HNL,SEA,2208,-10,649,-21.0,,,8.05,10.00
2019-03-26,19790,1307,SEA,JFK,1127,-3,1926,-29.0,8.05,10.00,11.50,10.00
2019-03-26,19790,2218,SEA,JFK,738,-2,1533,-33.0,,,11.50,10.00
2019-03-26,20409,264,SEA,JFK,2153,-7,558,-22.0,8.05,10.00,16.10,10.00
2019-03-26,19790,2377,SEA,LAX,553,-7,856,7.0,,,5.75,10.00
2019-03-26,19790,2955,JFK,SEA,1620,5,1933,-18.0,14.95,10.00,8.05,10.00
2019-03-26,19790,2954,JFK,SEA,713,3,1018,-17.0,14.95,10.00,4.60,10.00
2019-03-26,19790,2950,JFK,SEA,1814,-1,2141,-4.0,14.95,10.00,9.20,10.00
2019-03-26,19790,2643,SEA,LAX,1508,-7,1755,3.0,0.00,10.00,5.75,9.00
2019-03-26,19790,2627,SEA,LAX,1847,-7,2122,-8.0,5.75,10.00,9.20,10.00
2019-03-26,19790,2616,SEA,LAX,1707,-8,1943,-13.0,8.05,10.00,9.20,10.00
2019-03-26,19805,1471,SEA,MIA,2058,-7,527,-23.0,8.05,10.00,2.30,10.00
2019-03-26,20409,464,SEA,JFK,1308,-1,2059,-35.0,M,10.00,11.50,10.00
2019-03-26,19930,1163,AUS,SEA,616,-4,852,-8.0,2.30,9.00,5.75,10.00
2019-03-26,20409,263,JFK,SEA,1709,-10,2033,-16.0,17.25,10.00,10.35,10.00
2019-03-26,20409,63,JFK,SEA,821,-10,1133,-26.0,16.10,10.00,4.60,10.00
2019-03-26,20304,5703,SEA,LAX,1853,-7,2145,-8.0,8.05,10.00,11.50,10.00
