FL_DATE,OP_CARRIER_AIRLINE_ID,OP_CARRIER_FL_NUM,ORIGIN,DEST,DEP_TIME,ARR_TIME,ORIGIN_WIND_SPEED,ORIGIN_VISIBILITIES,DEST_WIND_SPEED,DEST_VISIBILITIES
2019-06-22,19790,2523,SEA,LAX,610,833,8.05,10.00,12.65,10.00
2019-06-22,19790,2503,JFK,SEA,1832,2106,17.25,10.00,2.30,10.00
2019-06-22,20409,263,JFK,SEA,1725,2048,20.70,10.00,4.60,10.00
2019-06-22,19790,2215,SEA,HNL,1733,2024,4.60,10.00,,
2019-06-22,19790,2215,HNL,SEA,2155,646,,,8.05,10.00
2019-06-22,19790,1980,SEA,JFK,1352,2219,8.05,10.00,17.25,10.00
2019-06-22,19790,1922,JFK,SEA,1629,1919,12.65,10.00,4.60,10.00
2019-06-22,19790,1907,SEA,LAX,1922,2137,4.60,10.00,16.10,10.00
2019-06-22,19790,1887,SEA,HNL,822,1118,10.35,10.00,,
2019-06-22,19790,2540,LAX,SEA,1024,1316,9.20,10.00,10.35,10.00
2019-06-22,20409,264,SEA,JFK,2220,623,5.75,10.00,10.35,10.00
2019-06-22,19790,129,LAX,SEA,1209,1511,9.20,10.00,11.50,10.00
2019-06-22,20304,5475,LAX,SEA,1507,1812,10.35,10.00,2.30,10.00
2019-06-22,19790,1887,HNL,SEA,1250,2118,,,4.60,10.00
2019-06-22,19805,1471,SEA,MIA,2025,512,5.75,10.00,4.60,10.00
2019-06-22,19977,414,SEA,LAX,1226,1502,11.50,10.00,9.20,10.00
2019-06-22,19790,1541,LAX,SEA,1755,2032,8.05,10.00,5.75,10.00
2019-06-22,19790,1509,LAX,SEA,1136,1421,10.35,10.00,8.05,10.00
2019-06-22,19790,1473,LAX,SEA,1919,2206,12.65,10.00,5.75,10.00
2019-06-22,19790,1467,SEA,JFK,737,1556,9.20,10.00,18.40,10.00
2019-06-22,19790,1287,LAX,SEA,722,1008,9.20,10.00,11.50,10.00
2019-06-22,20409,464,SEA,JFK,1315,2139,10.35,10.00,12.65,10.00
2019-06-22,19790,1282,SEA,LAX,1700,1916,5.75,10.00,14.95,10.00
2019-06-22,19790,990,LAX,SEA,1523,1802,9.20,10.00,2.30,10.00
2019-06-22,19790,628,SEA,LAX,2053,2315,2.30,10.00,17.25,10.00
2019-06-22,19790,618,SEA,LAX,1308,1532,10.35,10.00,10.35,10.00
2019-06-22,19790,302,SEA,JFK,2252,658,5.75,10.00,14.95,10.00
2019-06-22,19790,183,JFK,SEA,714,1015,14.95,10.00,10.35,10.00
2019-06-22,19790,182,SEA,JFK,1123,1948,10.35,10.00,16.10,10.00
2019-06-22,19790,128,SEA,LAX,1131,1352,11.50,10.00,10.35,10.00
2019-06-22,20304,5703,SEA,LAX,1845,2119,4.60,10.00,16.10,10.00
2019-06-22,19790,1078,SEA,LAX,1540,1804,5.75,10.00,9.20,10.00
2019-06-22,19790,659,SEA,LAX,838,1107,8.05,10.00,8.05,10.00
2019-06-22,19805,248,JFK,SEA,704,1027,12.65,10.00,11.50,10.00
2019-06-22,19930,1798,SEA,LAX,2125,1,5.75,10.00,,
2019-06-22,19930,442,SEA,LAX,1030,1311,9.20,10.00,8.05,10.00
2019-06-22,19930,428,SEA,LAX,1758,2027,2.30,10.00,16.10,10.00
2019-06-22,19930,426,SEA,JFK,1435,2249,9.20,10.00,16.10,10.00
2019-06-22,19930,417,LAX,SEA,945,1239,11.50,10.00,8.05,10.00
2019-06-22,19930,416,SEA,LAX,837,1128,8.05,10.00,10.35,10.00
2019-06-22,19930,407,LAX,SEA,740,1042,10.35,10.00,5.75,10.00
2019-06-22,19930,404,SEA,LAX,624,908,5.75,10.00,11.50,10.00
2019-06-22,19930,402,SEA,LAX,458,736,8.05,10.00,9.20,10.00
2019-06-22,19930,445,LAX,SEA,1830,2128,11.50,10.00,5.75,10.00
2019-06-22,19930,400,SEA,LAX,1606,1842,9.20,10.00,10.35,10.00
2019-06-22,19930,351,LAX,SEA,2008,2255,17.25,10.00,5.75,10.00
2019-06-22,19930,349,JFK,SEA,909,1218,20.70,10.00,12.65,10.00
2019-06-22,19930,310,SEA,LAX,751,1044,9.20,10.00,9.20,10.00
2019-06-22,19930,162,HNL,SEA,2006,447,,,5.75,10.00
2019-06-22,19930,145,SEA,HNL,1723,2019,2.30,10.00,,
2019-06-22,19930,18,SEA,JFK,2140,547,8.05,10.00,11.50,10.00
2019-06-22,19930,7,JFK,SEA,705,1008,12.65,10.00,11.50,10.00
2019-06-22,19805,248,SEA,JFK,1121,1935,9.20,10.00,18.40,10.00
2019-06-22,19930,387,LAX,SEA,1630,1919,10.35,10.00,4.60,10.00
2019-06-22,19930,446,SEA,LAX,1936,2201,0.00,10.00,17.25,10.00
2019-06-22,19930,401,LAX,SEA,2252,155,17.25,10.00,8.05,10.00
2019-06-22,19930,448,SEA,LAX,2038,2315,4.60,10.00,17.25,10.00
2019-06-22,19930,1797,LAX,SEA,2057,2348,17.25,10.00,5.75,10.00
2019-06-22,19930,447,LAX,SEA,1551,1837,8.05,10.00,5.75,10.00
2019-06-22,19930,1795,LAX,SEA,1740,2047,9.20,10.00,2.30,10.00
2019-06-22,19930,1786,SEA,LAX,1342,1607,11.50,10.00,8.05,10.00
2019-06-22,19930,1784,SEA,LAX,1220,1454,12.65,10.00,9.20,10.00
2019-06-22,19930,1778,SEA,LAX,1743,2014,5.75,10.00,14.95,10.00
2019-06-22,19930,1653,LAX,SEA,557,856,10.35,10.00,11.50,10.00
2019-06-22,19930,1146,SEA,AUS,1752,2351,2.30,10.00,11.50,10.00
2019-06-22,19930,1144,SEA,AUS,753,1353,10.35,10.00,17.25,10.00
2019-06-22,19930,1707,LAX,SEA,1336,1618,8.05,10.00,9.20,10.00
2019-06-22,19930,628,SEA,JFK,711,1525,,,16.10,10.00
2019-06-22,19930,1045,AUS,SEA,1928,2150,16.10,10.00,,
2019-06-22,19930,1003,AUS,SEA,621,838,10.35,10.00,8.05,10.00
2019-06-22,19930,896,HNL,SEA,1028,1909,,,2.30,10.00
2019-06-22,19930,864,HNL,SEA,1310,2216,,,5.75,10.00
2019-06-22,19930,853,SEA,HNL,1022,1332,11.50,10.00,,
2019-06-22,19930,851,SEA,HNL,758,1103,11.50,10.00,,
2019-06-22,19930,1063,JFK,SEA,1851,2141,19.55,10.00,8.05,10.00
2019-06-22,19930,465,LAX,SEA,1158,1500,10.35,10.00,5.75,10.00
2019-06-23,19790,302,SEA,JFK,2254,707,10.35,10.00,12.65,10.00
2019-06-23,19790,618,SEA,LAX,1314,1541,,,5.75,10.00
2019-06-23,19790,619,SEA,LAX,1413,1651,5.75,10.00,5.75,10.00
2019-06-23,19790,628,SEA,LAX,2132,2358,12.65,10.00,17.25,10.00
2019-06-23,19790,1126,LAX,SEA,1421,1718,4.60,10.00,2.30,10.00
2019-06-23,19790,990,LAX,SEA,1521,1755,0.00,10.00,2.30,10.00
2019-06-23,19790,1078,SEA,LAX,1600,1843,4.60,10.00,9.20,10.00
2019-06-23,19790,183,JFK,SEA,702,957,12.65,10.00,5.75,10.00
2019-06-23,19790,659,SEA,LAX,749,1029,4.60,6.00,8.05,10.00
2019-06-23,19790,182,SEA,JFK,1116,1951,8.05,10.00,10.35,10.00
2019-06-23,19930,1786,SEA,LAX,1405,1645,5.75,10.00,4.60,10.00
2019-06-23,19790,128,SEA,LAX,957,1234,5.75,10.00,2.30,10.00
2019-06-23,20436,1894,SEA,AUS,2235,423,11.50,10.00,14.95,10.00
2019-06-23,20436,1859,AUS,SEA,1910,2145,16.10,10.00,12.65,10.00
2019-06-23,19930,1798,SEA,LAX,2132,2400,12.65,10.00,,
2019-06-23,19930,1797,LAX,SEA,2050,2330,14.95,10.00,5.75,10.00
2019-06-23,19930,1795,LAX,SEA,1737,2052,9.20,10.00,12.65,10.00
2019-06-23,19930,1787,LAX,SEA,1048,1338,5.75,10.00,4.60,10.00
2019-06-23,19930,1784,SEA,LAX,1204,1443,4.60,10.00,4.60,10.00
2019-06-23,19790,1191,JFK,SEA,1128,1435,12.65,10.00,4.60,10.00
2019-06-23,19790,129,LAX,SEA,1139,1429,5.75,10.00,,
2019-06-23,19790,1282,SEA,LAX,1700,1922,0.00,10.00,12.65,10.00
2019-06-23,19790,2885,AUS,SEA,624,905,10.35,10.00,8.05,10.00
2019-06-23,19790,1467,SEA,JFK,737,1541,5.75,7.00,9.20,10.00
2019-06-23,19805,305,MIA,SEA,2100,31,8.05,10.00,5.75,10.00
2019-06-23,19790,2927,JFK,SEA,858,1149,16.10,10.00,5.75,10.00
2019-06-23,19790,2876,SEA,AUS,1720,2304,2.30,10.00,11.50,9.00
2019-06-23,19790,2540,LAX,SEA,938,1217,9.20,10.00,5.75,10.00
2019-06-23,19790,2523,SEA,LAX,607,840,5.75,10.00,8.05,10.00
2019-06-23,19790,2503,JFK,SEA,1841,2215,11.50,10.00,12.65,10.00
2019-06-23,19790,2388,LAX,SEA,23,257,16.10,10.00,5.75,10.00
2019-06-23,19790,2215,SEA,HNL,1733,2022,2.30,10.00,,
2019-06-23,19790,2215,HNL,SEA,2153,623,,,8.05,7.00
2019-06-23,19790,1287,LAX,SEA,719,1003,5.75,10.00,4.60,10.00
2019-06-23,19790,1980,SEA,JFK,1348,2216,,,11.50,10.00
2019-06-23,19790,1907,SEA,LAX,1904,2155,10.35,10.00,12.65,10.00
2019-06-23,19790,1887,SEA,HNL,824,1136,5.75,9.00,,
2019-06-23,19790,1887,HNL,SEA,1252,2131,,,12.65,10.00
2019-06-23,19790,1721,SEA,LAX,1128,1347,,,2.30,9.00
2019-06-23,19790,1587,LAX,SEA,600,901,11.50,10.00,8.05,10.00
2019-06-23,19790,1542,SEA,JFK,1535,2352,4.60,10.00,10.35,10.00
2019-06-23,19790,1541,LAX,SEA,1755,2045,9.20,10.00,12.65,10.00
2019-06-23,19790,1509,LAX,SEA,1129,1421,5.75,10.00,0.00,10.00
2019-06-23,19790,1473,LAX,SEA,1951,2250,12.65,10.00,11.50,10.00
2019-06-23,19790,1922,JFK,SEA,1651,2038,18.40,10.00,11.50,10.00
2019-06-23,19930,1707,LAX,SEA,1326,1616,4.60,10.00,2.30,10.00
2019-06-23,19930,1776,SEA,LAX,1919,2211,16.10,10.00,14.95,10.00
2019-06-23,19930,1146,SEA,AUS,1751,2334,0.00,10.00,12.65,9.00
2019-06-23,19930,400,SEA,LAX,1620,1902,2.30,10.00,12.65,10.00
2019-06-23,19930,387,LAX,SEA,1643,1918,4.60,10.00,16.10,10.00
2019-06-23,19930,351,LAX,SEA,1948,2245,12.65,10.00,12.65,10.00
2019-06-23,19930,349,JFK,SEA,909,1158,18.40,10.00,8.05,10.00
2019-06-23,19930,310,SEA,LAX,749,1049,4.60,6.00,5.75,10.00
2019-06-23,19930,162,HNL,SEA,2020,453,,,5.75,10.00
2019-06-23,19930,145,SEA,HNL,1724,2026,2.30,10.00,,
2019-06-23,19930,18,SEA,JFK,2151,557,12.65,10.00,9.20,10.00
2019-06-23,20304,5475,LAX,SEA,1510,1807,2.30,10.00,5.75,10.00
2019-06-23,19930,401,LAX,SEA,2248,134,16.10,10.00,5.75,10.00
2019-06-23,19690,22,HNL,SEA,1325,2202,,,14.95,10.00
2019-06-23,19977,414,SEA,LAX,1225,1506,5.75,10.00,0.00,10.00
2019-06-23,19977,2090,LAX,SEA,816,1127,5.75,10.00,5.75,10.00
2019-06-23,20304,5703,SEA,LAX,1841,2119,2.30,10.00,14.95,10.00
2019-06-23,20409,464,SEA,JFK,1320,2144,5.75,10.00,11.50,10.00
2019-06-23,20409,264,SEA,JFK,2256,701,10.35,10.00,12.65,10.00
2019-06-23,20409,263,JFK,SEA,1721,2111,17.25,10.00,11.50,10.00
2019-06-23,20409,63,JFK,SEA,844,1157,17.25,10.00,5.75,10.00
2019-06-23,19805,1471,SEA,MIA,2116,557,11.50,10.00,0.00,10.00
2019-06-23,19930,1653,LAX,SEA,602,910,11.50,10.00,8.05,10.00
2019-06-23,19690,21,SEA,HNL,903,1216,8.05,10.00,,
2019-06-23,19930,402,SEA,LAX,509,738,5.75,10.00,5.75,10.00
2019-06-23,19930,7,JFK,SEA,723,1029,14.95,10.00,5.75,10.00
2019-06-23,19930,417,LAX,SEA,955,1258,5.75,10.00,5.75,10.00
2019-06-23,19930,416,SEA,LAX,836,1114,9.20,10.00,5.75,10.00
2019-06-23,19930,1063,JFK,SEA,2042,8,10.35,10.00,5.75,10.00
2019-06-23,19930,1045,AUS,SEA,1931,2219,12.65,10.00,11.50,10.00
2019-06-23,19930,1041,SEA,LAX,658,937,5.75,7.00,9.20,10.00
2019-06-23,19930,1003,AUS,SEA,622,911,11.50,10.00,8.05,10.00
2019-06-23,19930,896,HNL,SEA,1043,1929,,,16.10,10.00
2019-06-23,19930,864,HNL,SEA,1311,2159,,,14.95,10.00
2019-06-23,19930,853,SEA,HNL,1037,1358,5.75,10.00,,
2019-06-23,19930,851,SEA,HNL,752,1109,4.60,6.00,,
2019-06-23,19930,628,SEA,JFK,719,1534,5.75,7.00,9.20,10.00
2019-06-23,19930,1144,SEA,AUS,736,1318,5.75,7.00,18.40,10.00
2019-06-23,19930,503,LAX,SEA,647,947,9.20,10.00,5.75,8.00
2019-06-23,19930,531,LAX,SEA,845,1135,8.05,10.00,2.30,10.00
2019-06-23,19930,442,SEA,LAX,1028,1316,5.75,10.00,0.00,10.00
2019-06-23,19930,444,SEA,LAX,1749,2037,0.00,10.00,12.65,10.00
2019-06-23,19930,445,LAX,SEA,1836,2127,9.20,10.00,,
2019-06-23,19930,426,SEA,JFK,1359,2233,5.75,10.00,10.35,10.00
2019-06-23,19930,448,SEA,LAX,2041,2310,11.50,10.00,12.65,10.00
2019-06-23,19930,450,SEA,LAX,604,854,5.75,10.00,10.35,10.00
2019-06-23,19930,465,LAX,SEA,1148,1444,5.75,10.00,5.75,10.00
2019-06-23,19930,447,LAX,SEA,1549,1907,2.30,10.00,10.35,10.00
2019-06-24,19805,305,MIA,SEA,2114,13,4.60,10.00,8.05,10.00
2019-06-24,19790,1587,LAX,SEA,554,835,5.75,3.00,4.60,10.00
2019-06-24,19790,1542,SEA,JFK,1542,4,8.05,10.00,,
2019-06-24,19790,1541,LAX,SEA,1757,2031,8.05,10.00,5.75,10.00
2019-06-24,19790,1509,LAX,SEA,1043,1313,0.00,4.00,5.75,10.00
2019-06-24,19790,1473,LAX,SEA,1923,2155,5.75,10.00,5.75,10.00
2019-06-24,19790,1721,SEA,LAX,1125,1403,0.00,10.00,5.75,2.50
2019-06-24,19790,1467,SEA,JFK,738,1554,4.60,10.00,17.25,10.00
2019-06-24,19790,1287,LAX,SEA,717,1012,5.75,3.00,2.30,10.00
2019-06-24,19790,990,LAX,SEA,1521,1747,5.75,3.00,10.35,10.00
2019-06-24,19790,1191,JFK,SEA,1126,1431,9.20,10.00,8.05,10.00
2019-06-24,19790,1126,LAX,SEA,1343,1613,5.75,4.00,9.20,10.00
2019-06-24,19790,1078,SEA,LAX,1535,1815,8.05,10.00,8.05,6.00
2019-06-24,19790,659,SEA,LAX,750,1034,4.60,10.00,0.00,4.00
2019-06-24,19790,628,SEA,LAX,2059,2351,4.60,10.00,11.50,10.00
2019-06-24,19790,619,SEA,LAX,1404,1641,5.75,10.00,5.75,3.00
2019-06-24,19790,618,SEA,LAX,1311,1551,4.60,10.00,5.75,3.00
2019-06-24,19790,302,SEA,JFK,2256,1639,5.75,10.00,12.65,10.00
2019-06-24,19790,1887,HNL,SEA,1257,2139,,,8.05,10.00
2019-06-24,19790,1282,SEA,LAX,1655,1935,9.20,10.00,5.75,10.00
2019-06-24,19790,1887,SEA,HNL,839,1142,4.60,10.00,,
2019-06-24,19805,1471,SEA,MIA,2025,503,5.75,10.00,2.30,10.00
2019-06-24,19790,1922,JFK,SEA,1628,1940,14.95,10.00,8.05,10.00
2019-06-24,19977,414,SEA,LAX,1222,1508,2.30,10.00,4.60,3.00
2019-06-24,19977,2090,LAX,SEA,809,1110,5.75,3.00,2.30,10.00
2019-06-24,20304,5703,SEA,LAX,1833,2114,5.75,10.00,10.35,10.00
2019-06-24,20304,5475,LAX,SEA,1517,1747,5.75,3.00,10.35,10.00
2019-06-24,20409,464,SEA,JFK,1318,2143,9.20,10.00,8.05,10.00
2019-06-24,20409,263,JFK,SEA,1740,2116,12.65,10.00,5.75,10.00
2019-06-24,20409,63,JFK,SEA,846,1151,2.30,10.00,5.75,10.00
2019-06-24,20409,264,SEA,JFK,2231,1057,5.75,10.00,5.75,10.00
2019-06-24,19690,22,HNL,SEA,1319,2152,,,5.75,10.00
2019-06-24,19790,1907,SEA,LAX,1933,2215,5.75,10.00,11.50,10.00
2019-06-24,19690,21,SEA,HNL,916,1221,0.00,10.00,,
2019-06-24,19790,2885,AUS,SEA,626,914,2.30,10.00,0.00,10.00
2019-06-24,19790,2876,SEA,AUS,1726,2320,8.05,10.00,4.60,10.00
2019-06-24,19790,2540,LAX,SEA,958,1306,4.60,4.00,5.75,10.00
2019-06-24,19790,2523,SEA,LAX,612,846,5.75,10.00,4.60,3.00
2019-06-24,19790,2503,JFK,SEA,1827,2157,12.65,10.00,5.75,10.00
2019-06-24,19790,2388,LAX,SEA,2033,2303,9.20,10.00,5.75,10.00
2019-06-24,19790,2215,SEA,HNL,1737,2044,8.05,10.00,,
2019-06-24,19790,2215,HNL,SEA,2254,725,,,5.75,10.00
2019-06-24,19790,1980,SEA,JFK,1350,2211,5.75,10.00,10.35,10.00
2019-06-24,19790,2927,JFK,SEA,900,1151,0.00,10.00,5.75,10.00
2019-06-24,19790,182,SEA,JFK,1110,1939,2.30,10.00,12.65,10.00
2019-06-24,19790,183,JFK,SEA,656,942,5.75,10.00,5.75,10.00
2019-06-24,19790,128,SEA,LAX,951,1238,5.75,10.00,5.75,5.00
2019-06-24,19930,450,SEA,LAX,558,840,4.60,10.00,5.75,3.00
2019-06-24,19930,448,SEA,LAX,2054,2335,4.60,10.00,10.35,10.00
2019-06-24,19930,447,LAX,SEA,1545,1830,5.75,3.00,5.75,10.00
2019-06-24,19930,445,LAX,SEA,1930,2216,8.05,10.00,5.75,10.00
2019-06-24,19930,442,SEA,LAX,1019,1314,2.30,10.00,4.60,4.00
2019-06-24,19930,428,SEA,LAX,1737,2016,8.05,10.00,9.20,10.00
2019-06-24,19930,426,SEA,JFK,1407,2242,5.75,10.00,10.35,10.00
2019-06-24,19930,417,LAX,SEA,948,1245,4.60,4.00,0.00,10.00
2019-06-24,19930,407,LAX,SEA,743,1039,5.75,3.00,2.30,10.00
2019-06-24,19930,465,LAX,SEA,1158,1456,0.00,4.00,5.75,10.00
2019-06-24,19930,402,SEA,LAX,458,732,5.75,10.00,2.30,3.00
2019-06-24,19930,387,LAX,SEA,1640,1912,5.75,3.00,5.75,10.00
2019-06-24,19930,351,LAX,SEA,2023,2332,10.35,10.00,5.75,10.00
2019-06-24,19930,349,JFK,SEA,912,1211,4.60,10.00,2.30,10.00
2019-06-24,19930,310,SEA,LAX,750,1045,4.60,10.00,0.00,4.00
2019-06-24,19930,162,HNL,SEA,2135,634,,,5.75,10.00
2019-06-24,19930,145,SEA,HNL,1729,2051,10.35,10.00,,
2019-06-24,19930,18,SEA,JFK,2206,617,5.75,10.00,5.75,10.00
2019-06-24,19930,7,JFK,SEA,657,936,5.75,10.00,2.30,10.00
2019-06-24,19790,129,LAX,SEA,1144,1408,4.60,4.00,5.75,10.00
2019-06-24,19930,400,SEA,LAX,1552,1847,9.20,10.00,5.75,6.00
2019-06-24,19930,503,LAX,SEA,643,927,9.20,3.00,2.30,10.00
2019-06-24,19930,416,SEA,LAX,840,1119,4.60,10.00,2.30,4.00
2019-06-24,19930,628,SEA,JFK,717,1535,5.75,10.00,12.65,10.00
2019-06-24,19930,531,LAX,SEA,843,1126,4.60,3.00,0.00,10.00
2019-06-24,19930,1797,LAX,SEA,2045,2336,10.35,7.00,5.75,10.00
2019-06-24,19930,1795,LAX,SEA,1818,2100,8.05,6.00,4.60,10.00
2019-06-24,19930,1787,LAX,SEA,1044,1400,0.00,4.00,5.75,10.00
2019-06-24,19930,1786,SEA,LAX,1338,1616,5.75,10.00,8.05,3.00
2019-06-24,19930,1784,SEA,LAX,1159,1458,,,5.75,3.00
2019-06-24,19930,1778,SEA,LAX,1830,2112,5.75,10.00,9.20,10.00
2019-06-24,19930,1776,SEA,LAX,1917,2159,,,12.65,10.00
2019-06-24,19930,1707,LAX,SEA,1320,1625,5.75,4.00,9.20,10.00
2019-06-24,19930,1653,LAX,SEA,617,909,9.20,3.00,2.30,10.00
2019-06-24,19930,1798,SEA,LAX,2140,30,8.05,10.00,14.95,10.00
2019-06-24,19930,1144,SEA,AUS,738,1405,4.60,10.00,M,8.00
2019-06-24,19930,1146,SEA,AUS,1840,54,5.75,10.00,11.50,9.00
2019-06-24,19930,853,SEA,HNL,1026,1349,4.60,10.00,,
2019-06-24,19930,864,HNL,SEA,1329,2217,,,5.75,10.00
2019-06-24,19930,896,HNL,SEA,1042,1913,,,,
2019-06-24,19930,851,SEA,HNL,756,1111,2.30,10.00,,
2019-06-24,19930,1041,SEA,LAX,659,939,5.75,10.00,2.30,4.00
2019-06-24,19930,1045,AUS,SEA,1929,2206,5.75,10.00,5.75,10.00
2019-06-24,19930,1063,JFK,SEA,1905,2258,12.65,10.00,5.75,10.00
2019-06-24,19930,1003,AUS,SEA,629,927,4.60,10.00,2.30,10.00
2019-06-25,19790,618,SEA,LAX,1306,1541,,,0.00,10.00
2019-06-25,20409,464,SEA,JFK,1422,2227,10.35,10.00,5.75,8.00
2019-06-25,20409,264,SEA,JFK,2250,650,8.05,10.00,5.75,10.00
2019-06-25,20409,263,JFK,SEA,1745,2047,5.75,10.00,10.35,10.00
2019-06-25,20409,63,JFK,SEA,848,1255,5.75,8.00,5.75,10.00
2019-06-25,19790,659,SEA,LAX,749,1032,4.60,10.00,5.75,10.00
2019-06-25,19690,21,SEA,HNL,859,1157,0.00,10.00,,
2019-06-25,19790,628,SEA,LAX,2117,2351,,,11.50,10.00
2019-06-25,19790,619,SEA,LAX,1416,1655,8.05,10.00,5.75,10.00
2019-06-25,19790,302,SEA,JFK,2300,652,8.05,10.00,5.75,10.00
2019-06-25,20304,5703,SEA,LAX,1952,2245,9.20,10.00,9.20,10.00
2019-06-25,19790,182,SEA,JFK,1204,2029,,,4.60,10.00
2019-06-25,19790,129,LAX,SEA,1146,1426,8.05,10.00,8.05,10.00
2019-06-25,19790,128,SEA,LAX,940,1237,2.30,10.00,5.75,10.00
2019-06-25,20304,5475,LAX,SEA,1509,1744,5.75,10.00,,
2019-06-25,19930,1798,SEA,LAX,2119,10,5.75,10.00,11.50,10.00
2019-06-25,19930,1797,LAX,SEA,2041,2314,12.65,10.00,5.75,10.00
2019-06-25,19930,1795,LAX,SEA,1734,2013,5.75,9.00,9.20,10.00
2019-06-25,19930,1787,LAX,SEA,1044,1339,5.75,10.00,9.20,10.00
2019-06-25,19690,22,HNL,SEA,1557,26,,,8.05,10.00
2019-06-25,19790,183,JFK,SEA,659,1106,9.20,9.00,2.30,10.00
2019-06-25,19790,1587,LAX,SEA,553,822,4.60,10.00,4.60,10.00
2019-06-25,19805,305,MIA,SEA,2033,2344,8.05,10.00,8.05,10.00
2019-06-25,19790,1887,HNL,SEA,1315,2154,,,9.20,10.00
2019-06-25,19930,1786,SEA,LAX,1342,1648,9.20,10.00,8.05,8.00
2019-06-25,20436,1894,SEA,AUS,2237,427,8.05,10.00,8.05,10.00
2019-06-25,20436,1859,AUS,SEA,1926,2150,10.35,10.00,9.20,10.00
2019-06-25,19930,162,HNL,SEA,2029,611,,,5.75,10.00
2019-06-25,19930,145,SEA,HNL,1732,2126,12.65,10.00,,
2019-06-25,19930,18,SEA,JFK,2138,547,10.35,10.00,9.20,10.00
2019-06-25,19930,7,JFK,SEA,658,1152,9.20,9.00,5.75,10.00
2019-06-25,19977,2090,LAX,SEA,803,1052,0.00,10.00,4.60,10.00
2019-06-25,19790,2927,JFK,SEA,921,1249,9.20,7.00,4.60,10.00
2019-06-25,19790,2885,AUS,SEA,626,844,4.60,10.00,4.60,10.00
2019-06-25,19790,2876,SEA,AUS,1717,2313,12.65,10.00,2.30,10.00
2019-06-25,19790,2540,LAX,SEA,932,1155,4.60,10.00,,
2019-06-25,19790,2523,SEA,LAX,605,850,4.60,10.00,0.00,10.00
2019-06-25,19790,2503,JFK,SEA,1833,2136,5.75,10.00,,
2019-06-25,19790,2388,LAX,SEA,2036,2320,10.35,10.00,5.75,10.00
2019-06-25,19790,2215,SEA,HNL,1743,2115,,,,
2019-06-25,19790,2215,HNL,SEA,2235,705,,,2.30,10.00
2019-06-25,19790,1980,SEA,JFK,1355,2215,8.05,10.00,5.75,8.00
2019-06-25,19790,1922,JFK,SEA,1639,1959,5.75,10.00,9.20,10.00
2019-06-25,19790,1907,SEA,LAX,1902,2152,9.20,10.00,11.50,10.00
2019-06-25,19790,1887,SEA,HNL,856,1206,4.60,10.00,,
2019-06-25,19790,1721,SEA,LAX,1138,1412,4.60,10.00,4.60,10.00
2019-06-25,19930,1784,SEA,LAX,1203,1451,,,5.75,8.00
2019-06-25,19930,1778,SEA,LAX,1750,2040,11.50,10.00,12.65,10.00
2019-06-25,19930,1776,SEA,LAX,1958,2248,9.20,10.00,9.20,10.00
2019-06-25,19930,416,SEA,LAX,840,1130,4.60,10.00,4.60,10.00
2019-06-25,19930,407,LAX,SEA,740,1036,2.30,10.00,2.30,10.00
2019-06-25,19930,402,SEA,LAX,453,737,5.75,10.00,0.00,10.00
2019-06-25,19930,400,SEA,LAX,1625,1918,5.75,10.00,8.05,10.00
2019-06-25,19930,387,LAX,SEA,1630,1913,0.00,10.00,8.05,10.00
2019-06-25,19930,351,LAX,SEA,1959,2234,11.50,10.00,8.05,10.00
2019-06-25,19930,349,JFK,SEA,911,1253,8.05,7.00,5.75,10.00
2019-06-25,19930,310,SEA,LAX,754,1054,5.75,10.00,2.30,10.00
2019-06-25,19977,414,SEA,LAX,1213,1457,5.75,10.00,5.75,10.00
2019-06-25,19930,417,LAX,SEA,943,1219,4.60,10.00,5.75,10.00
2019-06-25,19790,1542,SEA,JFK,1612,20,10.35,10.00,5.75,10.00
2019-06-25,19790,1509,LAX,SEA,1036,1259,4.60,10.00,9.20,10.00
2019-06-25,19790,1473,LAX,SEA,1929,2158,5.75,10.00,,
2019-06-25,19790,1467,SEA,JFK,738,1543,5.75,10.00,9.20,10.00
2019-06-25,19790,1287,LAX,SEA,721,946,5.75,10.00,4.60,10.00
2019-06-25,19790,1282,SEA,LAX,1658,1941,5.75,10.00,8.05,10.00
2019-06-25,19790,1191,JFK,SEA,1158,1501,5.75,2.50,5.75,10.00
2019-06-25,19790,1126,LAX,SEA,1353,1626,2.30,10.00,5.75,10.00
2019-06-25,19790,1078,SEA,LAX,1535,1836,8.05,10.00,8.05,10.00
2019-06-25,19790,990,LAX,SEA,1519,1753,8.05,10.00,10.35,10.00
2019-06-25,19790,1541,LAX,SEA,1753,2037,5.75,10.00,8.05,10.00
2019-06-25,19930,426,SEA,JFK,1401,2216,9.20,10.00,5.75,8.00
2019-06-25,19805,1471,SEA,MIA,2022,456,8.05,10.00,2.30,10.00
2019-06-25,19930,442,SEA,LAX,1027,1309,5.75,10.00,4.60,10.00
2019-06-25,19930,428,SEA,LAX,1722,2013,12.65,10.00,12.65,10.00
2019-06-25,19930,1707,LAX,SEA,1321,1607,5.75,10.00,8.05,10.00
2019-06-25,19930,1653,LAX,SEA,553,834,4.60,10.00,0.00,10.00
2019-06-25,19930,1146,SEA,AUS,1748,2356,11.50,10.00,0.00,10.00
2019-06-25,19930,1144,SEA,AUS,736,1334,5.75,10.00,4.60,10.00
