FL_DATE,OP_CARRIER_AIRLINE_ID,OP_CARRIER_FL_NUM,ORIGIN,DEST,DEP_DELAY,ARR_DELAY
2019-07-26,19790,1907,SEA,LAX,-3.0,-4.0
2019-07-26,19790,2388,LAX,SEA,-6.0,-20.0
2019-07-26,19790,990,LAX,SEA,-5.0,-27.0
2019-07-26,19930,1797,LAX,SEA,-1.0,-18.0
2019-07-26,19790,2523,SEA,LAX,-5.0,-16.0
2019-07-26,19930,351,LAX,SEA,169.0,159.0
2019-07-26,19930,310,SEA,LAX,-7.0,2.0
2019-07-26,19930,1795,LAX,SEA,-12.0,2.0
2019-07-26,19930,387,LAX,SEA,-6.0,-24.0
2019-07-26,19930,400,SEA,LAX,86.0,83.0
2019-07-26,19930,402,SEA,LAX,-10.0,-13.0
2019-07-26,19930,407,LAX,SEA,-5.0,-15.0
2019-07-26,19930,416,SEA,LAX,-1.0,-32.0
2019-07-26,19930,417,LAX,SEA,347.0,335.0
2019-07-26,19930,428,SEA,LAX,8.0,-10.0
2019-07-26,19930,442,SEA,LAX,16.0,14.0
2019-07-26,19930,445,LAX,SEA,-3.0,-21.0
2019-07-26,19930,447,LAX,SEA,5.0,-2.0
2019-07-26,19930,1787,LAX,SEA,-15.0,-29.0
2019-07-26,19930,450,SEA,LAX,-5.0,-17.0
2019-07-26,19930,448,SEA,LAX,-6.0,36.0
2019-07-26,19930,1784,SEA,LAX,-4.0,1.0
2019-07-26,19930,1778,SEA,LAX,64.0,64.0
2019-07-26,19930,1776,SEA,LAX,-3.0,5.0
2019-07-26,19930,1707,LAX,SEA,0.0,-2.0
2019-07-26,19930,1786,SEA,LAX,2.0,-19.0
2019-07-26,19930,1041,SEA,LAX,-2.0,-16.0
2019-07-26,19930,531,LAX,SEA,1.0,-20.0
2019-07-26,19930,503,LAX,SEA,8.0,3.0
2019-07-26,19930,465,LAX,SEA,5.0,-4.0
2019-07-26,19930,1653,LAX,SEA,-2.0,-14.0
2019-07-27,19930,447,LAX,SEA,-3.0,-13.0
2019-07-27,19930,404,SEA,LAX,0.0,-11.0
2019-07-27,19930,407,LAX,SEA,52.0,51.0
2019-07-27,19930,416,SEA,LAX,15.0,2.0
2019-07-27,19930,417,LAX,SEA,25.0,5.0
2019-07-27,19930,428,SEA,LAX,-2.0,0.0
2019-07-27,19930,442,SEA,LAX,-5.0,-16.0
2019-07-27,19930,445,LAX,SEA,-4.0,-24.0
2019-07-27,19930,446,SEA,LAX,-7.0,-12.0
2019-07-27,19930,448,SEA,LAX,-11.0,-26.0
2019-07-27,19930,1786,SEA,LAX,-1.0,-14.0
2019-07-27,19930,1653,LAX,SEA,-2.0,6.0
2019-07-27,19930,1707,LAX,SEA,18.0,20.0
2019-07-27,19930,1778,SEA,LAX,19.0,25.0
2019-07-27,19930,1784,SEA,LAX,51.0,28.0
2019-07-27,19930,1795,LAX,SEA,-10.0,-14.0
2019-07-27,19930,1797,LAX,SEA,26.0,42.0
2019-07-27,19930,1798,SEA,LAX,2.0,3.0
2019-07-27,20304,5475,LAX,SEA,-5.0,-19.0
2019-07-27,20304,5703,SEA,LAX,-1.0,-22.0
2019-07-27,19930,465,LAX,SEA,-8.0,-15.0
2019-07-27,19930,402,SEA,LAX,11.0,-10.0
2019-07-27,19930,400,SEA,LAX,-7.0,-1.0
2019-07-27,19930,387,LAX,SEA,33.0,14.0
2019-07-27,19930,401,LAX,SEA,-7.0,-29.0
2019-07-27,19790,128,SEA,LAX,12.0,1.0
2019-07-27,19790,129,LAX,SEA,8.0,-2.0
2019-07-27,19790,618,SEA,LAX,-2.0,-16.0
2019-07-27,19790,628,SEA,LAX,1.0,-13.0
2019-07-27,19790,990,LAX,SEA,2.0,-8.0
2019-07-27,19790,1078,SEA,LAX,-4.0,-16.0
2019-07-27,19790,1282,SEA,LAX,1.0,-6.0
2019-07-27,19790,1287,LAX,SEA,6.0,-2.0
2019-07-27,19790,1473,LAX,SEA,-5.0,-2.0
2019-07-27,19790,659,SEA,LAX,1.0,-5.0
2019-07-27,19790,1541,LAX,SEA,-3.0,-15.0
2019-07-27,19790,1907,SEA,LAX,-3.0,15.0
2019-07-27,19790,2388,LAX,SEA,0.0,-18.0
2019-07-27,19790,2523,SEA,LAX,-3.0,-18.0
2019-07-27,19790,2540,LAX,SEA,0.0,-20.0
2019-07-27,19977,414,SEA,LAX,-5.0,-17.0
2019-07-27,19977,2090,LAX,SEA,-6.0,-18.0
2019-07-27,19930,310,SEA,LAX,2.0,-5.0
2019-07-27,19790,1509,LAX,SEA,-2.0,-29.0
2019-07-27,19930,351,LAX,SEA,2.0,-13.0
2019-07-28,19790,628,SEA,LAX,0.0,-1.0
2019-07-28,19790,619,SEA,LAX,-4.0,-9.0
2019-07-28,19790,618,SEA,LAX,1.0,-17.0
2019-07-28,19790,129,LAX,SEA,-2.0,-23.0
2019-07-28,20304,5475,LAX,SEA,3.0,-6.0
2019-07-28,19977,414,SEA,LAX,-3.0,-17.0
2019-07-28,20304,5703,SEA,LAX,-5.0,-26.0
2019-07-28,19977,2090,LAX,SEA,-1.0,-13.0
2019-07-28,19790,659,SEA,LAX,-4.0,-16.0
2019-07-28,19790,128,SEA,LAX,-5.0,-30.0
2019-07-28,19790,990,LAX,SEA,-5.0,-24.0
2019-07-28,19790,2388,LAX,SEA,6.0,-12.0
2019-07-28,19790,1126,LAX,SEA,-2.0,-24.0
2019-07-28,19790,1282,SEA,LAX,6.0,3.0
2019-07-28,19790,1287,LAX,SEA,-3.0,
2019-07-28,19790,1473,LAX,SEA,-4.0,-23.0
2019-07-28,19790,1509,LAX,SEA,12.0,-18.0
2019-07-28,19790,1541,LAX,SEA,-2.0,-10.0
2019-07-28,19790,1587,LAX,SEA,-1.0,-8.0
2019-07-28,19790,1721,SEA,LAX,20.0,9.0
2019-07-28,19790,1907,SEA,LAX,9.0,26.0
2019-07-28,19790,2523,SEA,LAX,-3.0,-12.0
2019-07-28,19790,2540,LAX,SEA,-6.0,-32.0
2019-07-28,19790,1078,SEA,LAX,-2.0,-14.0
2019-07-28,19930,1797,LAX,SEA,-12.0,-25.0
2019-07-28,19930,1798,SEA,LAX,0.0,6.0
2019-07-28,19930,1787,LAX,SEA,6.0,-14.0
2019-07-28,19930,1795,LAX,SEA,-8.0,-28.0
2019-07-28,19930,310,SEA,LAX,-9.0,-14.0
2019-07-28,19930,351,LAX,SEA,-5.0,6.0
2019-07-28,19930,387,LAX,SEA,1.0,-13.0
2019-07-28,19930,400,SEA,LAX,-4.0,9.0
2019-07-28,19930,401,LAX,SEA,20.0,-5.0
2019-07-28,19930,402,SEA,LAX,-2.0,-8.0
2019-07-28,19930,417,LAX,SEA,-8.0,6.0
2019-07-28,19930,442,SEA,LAX,-1.0,6.0
2019-07-28,19930,444,SEA,LAX,96.0,103.0
2019-07-28,19930,445,LAX,SEA,-8.0,21.0
2019-07-28,19930,416,SEA,LAX,52.0,38.0
2019-07-28,19930,448,SEA,LAX,-3.0,2.0
2019-07-28,19930,447,LAX,SEA,-6.0,-13.0
2019-07-28,19930,1784,SEA,LAX,-5.0,-11.0
2019-07-28,19930,1776,SEA,LAX,-4.0,0.0
2019-07-28,19930,1707,LAX,SEA,-10.0,-24.0
2019-07-28,19930,1653,LAX,SEA,-1.0,1.0
2019-07-28,19930,1786,SEA,LAX,-7.0,-22.0
2019-07-28,19930,531,LAX,SEA,-7.0,-19.0
2019-07-28,19930,503,LAX,SEA,-6.0,-23.0
2019-07-28,19930,465,LAX,SEA,-4.0,-15.0
2019-07-28,19930,450,SEA,LAX,0.0,-13.0
2019-07-28,19930,1041,SEA,LAX,27.0,12.0
2019-07-29,19930,465,LAX,SEA,5.0,-9.0
2019-07-29,19930,407,LAX,SEA,-4.0,-14.0
2019-07-29,19977,414,SEA,LAX,4.0,-17.0
2019-07-29,19930,417,LAX,SEA,0.0,-12.0
2019-07-29,19930,428,SEA,LAX,49.0,52.0
2019-07-29,19930,442,SEA,LAX,-5.0,-6.0
2019-07-29,19930,445,LAX,SEA,-1.0,-7.0
2019-07-29,19930,447,LAX,SEA,3.0,-7.0
2019-07-29,19930,448,SEA,LAX,-4.0,-9.0
2019-07-29,19930,450,SEA,LAX,-7.0,3.0
2019-07-29,19930,503,LAX,SEA,-6.0,-27.0
2019-07-29,19930,402,SEA,LAX,-3.0,12.0
2019-07-29,19930,1041,SEA,LAX,10.0,-10.0
2019-07-29,19930,1653,LAX,SEA,-6.0,-6.0
2019-07-29,19930,1707,LAX,SEA,-7.0,-12.0
2019-07-29,19930,1776,SEA,LAX,-3.0,-16.0
2019-07-29,19930,1778,SEA,LAX,-4.0,3.0
2019-07-29,19930,1784,SEA,LAX,66.0,40.0
2019-07-29,19930,1786,SEA,LAX,-4.0,-24.0
2019-07-29,19930,1787,LAX,SEA,-2.0,-15.0
2019-07-29,19930,1795,LAX,SEA,-4.0,-15.0
2019-07-29,19930,1797,LAX,SEA,-5.0,-12.0
2019-07-29,19930,1798,SEA,LAX,18.0,18.0
2019-07-29,19930,531,LAX,SEA,3.0,-8.0
2019-07-29,19930,400,SEA,LAX,10.0,8.0
2019-07-29,19930,416,SEA,LAX,19.0,-5.0
2019-07-29,19930,351,LAX,SEA,-10.0,-2.0
2019-07-29,19790,128,SEA,LAX,-4.0,-21.0
2019-07-29,19790,129,LAX,SEA,5.0,-8.0
2019-07-29,19790,618,SEA,LAX,-6.0,-18.0
2019-07-29,19790,619,SEA,LAX,-5.0,-15.0
2019-07-29,19790,628,SEA,LAX,-3.0,-10.0
2019-07-29,19790,659,SEA,LAX,2.0,-9.0
2019-07-29,19790,990,LAX,SEA,-3.0,-18.0
2019-07-29,19790,1078,SEA,LAX,-3.0,-14.0
2019-07-29,19790,1126,LAX,SEA,-5.0,-13.0
2019-07-29,19790,1282,SEA,LAX,-3.0,-1.0
2019-07-29,19790,1287,LAX,SEA,-3.0,-32.0
2019-07-29,19790,1473,LAX,SEA,6.0,-12.0
2019-07-29,19930,387,LAX,SEA,1.0,-17.0
2019-07-29,19790,1541,LAX,SEA,-4.0,-13.0
2019-07-29,19790,1587,LAX,SEA,-5.0,-27.0
2019-07-29,19790,1721,SEA,LAX,-3.0,-15.0
2019-07-29,19790,1907,SEA,LAX,15.0,7.0
2019-07-29,19790,2388,LAX,SEA,-5.0,-29.0
2019-07-29,19790,2523,SEA,LAX,-3.0,-7.0
2019-07-29,19790,2540,LAX,SEA,-2.0,-14.0
2019-07-29,20304,5475,LAX,SEA,-6.0,-23.0
2019-07-29,20304,5703,SEA,LAX,-6.0,-31.0
2019-07-29,19977,2090,LAX,SEA,-10.0,-34.0
2019-07-29,19930,310,SEA,LAX,-2.0,18.0
2019-07-29,19790,1509,LAX,SEA,-4.0,-29.0
2019-07-30,19790,2540,LAX,SEA,-4.0,-32.0
2019-07-30,19790,2523,SEA,LAX,-2.0,-5.0
2019-07-30,19790,2388,LAX,SEA,105.0,79.0
2019-07-30,19790,1473,LAX,SEA,-6.0,-25.0
2019-07-30,19790,659,SEA,LAX,0.0,-20.0
2019-07-30,19790,1282,SEA,LAX,112.0,114.0
2019-07-30,19790,1126,LAX,SEA,-3.0,-21.0
2019-07-30,19790,1078,SEA,LAX,-2.0,-18.0
2019-07-30,19790,990,LAX,SEA,-6.0,-23.0
2019-07-30,19930,1041,SEA,LAX,7.0,-11.0
2019-07-30,19790,1287,LAX,SEA,-6.0,-31.0
2019-07-30,19930,1653,LAX,SEA,-11.0,-17.0
2019-07-30,19930,1787,LAX,SEA,-7.0,-22.0
2019-07-30,19930,1776,SEA,LAX,-3.0,-8.0
2019-07-30,19930,1778,SEA,LAX,-1.0,-1.0
2019-07-30,19930,1784,SEA,LAX,4.0,20.0
2019-07-30,19930,1786,SEA,LAX,-5.0,-28.0
2019-07-30,19930,1795,LAX,SEA,-1.0,-12.0
2019-07-30,19930,1797,LAX,SEA,-8.0,-10.0
2019-07-30,19930,1798,SEA,LAX,63.0,57.0
2019-07-30,19790,1509,LAX,SEA,0.0,-18.0
2019-07-30,19790,1541,LAX,SEA,-4.0,-17.0
2019-07-30,19790,1587,LAX,SEA,-7.0,-30.0
2019-07-30,19790,628,SEA,LAX,54.0,53.0
2019-07-30,19930,1707,LAX,SEA,-10.0,-15.0
2019-07-30,19790,619,SEA,LAX,-3.0,-16.0
2019-07-30,19790,618,SEA,LAX,-5.0,-18.0
2019-07-30,19790,129,LAX,SEA,-2.0,-20.0
2019-07-30,19930,310,SEA,LAX,23.0,14.0
2019-07-30,19930,351,LAX,SEA,-10.0,-27.0
2019-07-30,19930,387,LAX,SEA,-4.0,-27.0
2019-07-30,19930,400,SEA,LAX,2.0,-4.0
2019-07-30,19930,402,SEA,LAX,-7.0,-17.0
2019-07-30,19930,407,LAX,SEA,-5.0,-5.0
2019-07-30,19930,417,LAX,SEA,-2.0,-4.0
2019-07-30,19930,428,SEA,LAX,-3.0,-20.0
2019-07-30,19930,442,SEA,LAX,1.0,-26.0
2019-07-30,19930,445,LAX,SEA,-10.0,-28.0
2019-07-30,19930,447,LAX,SEA,-1.0,-14.0
2019-07-30,19930,416,SEA,LAX,-3.0,-18.0
2019-07-30,19930,450,SEA,LAX,-3.0,7.0
2019-07-30,19930,448,SEA,LAX,14.0,-1.0
2019-07-30,19977,414,SEA,LAX,-7.0,-7.0
2019-07-30,19977,2090,LAX,SEA,-6.0,-30.0
2019-07-30,19790,1907,SEA,LAX,0.0,24.0
2019-07-30,19790,1721,SEA,LAX,10.0,-9.0
2019-07-30,19790,128,SEA,LAX,-7.0,-22.0
2019-07-30,20304,5475,LAX,SEA,-8.0,-16.0
2019-07-30,19930,531,LAX,SEA,-5.0,-7.0
2019-07-30,19930,503,LAX,SEA,-3.0,19.0
2019-07-30,19930,465,LAX,SEA,-1.0,-13.0
2019-07-30,20304,5703,SEA,LAX,-6.0,-4.0
2019-07-31,19790,1126,LAX,SEA,9.0,16.0
2019-07-31,19790,1078,SEA,LAX,0.0,-6.0
2019-07-31,19790,990,LAX,SEA,-1.0,-17.0
2019-07-31,19790,659,SEA,LAX,-3.0,-8.0
2019-07-31,19790,628,SEA,LAX,2.0,-9.0
2019-07-31,19790,129,LAX,SEA,0.0,-9.0
2019-07-31,19790,618,SEA,LAX,34.0,28.0
2019-07-31,19790,128,SEA,LAX,-1.0,-18.0
2019-07-31,20304,5703,SEA,LAX,-7.0,-38.0
2019-07-31,20304,5475,LAX,SEA,-9.0,-23.0
2019-07-31,19790,619,SEA,LAX,6.0,-14.0
2019-07-31,19790,1282,SEA,LAX,0.0,11.0
2019-07-31,19977,414,SEA,LAX,-12.0,-21.0
2019-07-31,19790,1473,LAX,SEA,0.0,-9.0
2019-07-31,19790,1509,LAX,SEA,-5.0,-15.0
2019-07-31,19790,1541,LAX,SEA,0.0,-6.0
2019-07-31,19790,1587,LAX,SEA,-5.0,-20.0
2019-07-31,19790,1721,SEA,LAX,-3.0,-20.0
2019-07-31,19790,1907,SEA,LAX,-7.0,-9.0
2019-07-31,19790,2388,LAX,SEA,5.0,-11.0
2019-07-31,19790,2523,SEA,LAX,-3.0,-11.0
2019-07-31,19790,2540,LAX,SEA,-4.0,-24.0
2019-07-31,19977,2090,LAX,SEA,-6.0,-33.0
2019-07-31,19930,1798,SEA,LAX,-6.0,-15.0
2019-07-31,19790,1287,LAX,SEA,-6.0,-30.0
2019-07-31,19930,1797,LAX,SEA,-13.0,-23.0
2019-07-31,19930,1787,LAX,SEA,101.0,103.0
2019-07-31,19930,310,SEA,LAX,1.0,21.0
2019-07-31,19930,351,LAX,SEA,4.0,-17.0
2019-07-31,19930,387,LAX,SEA,-4.0,-25.0
2019-07-31,19930,400,SEA,LAX,2.0,2.0
2019-07-31,19930,402,SEA,LAX,17.0,10.0
2019-07-31,19930,407,LAX,SEA,0.0,-6.0
2019-07-31,19930,416,SEA,LAX,16.0,3.0
2019-07-31,19930,417,LAX,SEA,-3.0,-3.0
2019-07-31,19930,428,SEA,LAX,6.0,-11.0
2019-07-31,19930,442,SEA,LAX,16.0,19.0
2019-07-31,19930,445,LAX,SEA,-10.0,-24.0
2019-07-31,19930,447,LAX,SEA,-1.0,-5.0
2019-07-31,19930,448,SEA,LAX,-4.0,-6.0
2019-07-31,19930,1795,LAX,SEA,-4.0,-11.0
2019-07-31,19930,465,LAX,SEA,-1.0,-10.0
2019-07-31,19930,503,LAX,SEA,-10.0,-17.0
2019-07-31,19930,531,LAX,SEA,0.0,-20.0
2019-07-31,19930,799,LAX,SEA,1.0,-21.0
2019-07-31,19930,1041,SEA,LAX,39.0,37.0
2019-07-31,19930,1653,LAX,SEA,-7.0,-9.0
2019-07-31,19930,1707,LAX,SEA,22.0,9.0
2019-07-31,19930,1776,SEA,LAX,-2.0,-11.0
2019-07-31,19930,1778,SEA,LAX,6.0,13.0
2019-07-31,19930,1784,SEA,LAX,74.0,50.0
2019-07-31,19930,1786,SEA,LAX,-2.0,-17.0
2019-07-31,19930,450,SEA,LAX,7.0,5.0
2019-08-01,19790,990,LAX,SEA,-2.0,-23.0
2019-08-01,19790,659,SEA,LAX,10.0,-13.0
2019-08-01,19790,628,SEA,LAX,32.0,27.0
2019-08-01,19790,619,SEA,LAX,-3.0,25.0
2019-08-01,19930,1795,LAX,SEA,-8.0,-13.0
2019-08-01,19790,129,LAX,SEA,-1.0,-28.0
2019-08-01,19790,128,SEA,LAX,2.0,9.0
2019-08-01,19930,1798,SEA,LAX,29.0,29.0
2019-08-01,19930,1797,LAX,SEA,-9.0,-30.0
2019-08-01,19790,1078,SEA,LAX,7.0,6.0
2019-08-01,19790,618,SEA,LAX,-4.0,0.0
2019-08-01,19790,1126,LAX,SEA,-2.0,-11.0
2019-08-01,19790,1587,LAX,SEA,-3.0,3.0
2019-08-01,19790,1287,LAX,SEA,-2.0,-11.0
2019-08-01,19790,1473,LAX,SEA,17.0,6.0
2019-08-01,19790,1509,LAX,SEA,-5.0,-23.0
2019-08-01,19790,1541,LAX,SEA,24.0,14.0
2019-08-01,19790,1721,SEA,LAX,0.0,-5.0
2019-08-01,19790,1907,SEA,LAX,-2.0,-1.0
2019-08-01,19790,2388,LAX,SEA,84.0,64.0
2019-08-01,19790,2523,SEA,LAX,-6.0,-22.0
2019-08-01,19790,2540,LAX,SEA,4.0,-13.0
2019-08-01,20304,5475,LAX,SEA,-4.0,-32.0
2019-08-01,19930,1787,LAX,SEA,-6.0,-9.0
2019-08-01,19790,1282,SEA,LAX,94.0,89.0
2019-08-01,19930,1784,SEA,LAX,3.0,21.0
2019-08-01,19930,503,LAX,SEA,-12.0,-18.0
2019-08-01,19930,1778,SEA,LAX,-6.0,-14.0
2019-08-01,20304,5703,SEA,LAX,-8.0,-31.0
2019-08-01,19977,2090,LAX,SEA,-7.0,-25.0
2019-08-01,19977,414,SEA,LAX,-12.0,-24.0
2019-08-01,19930,310,SEA,LAX,0.0,-2.0
2019-08-01,19930,351,LAX,SEA,-5.0,-26.0
2019-08-01,19930,387,LAX,SEA,-7.0,-20.0
2019-08-01,19930,400,SEA,LAX,13.0,4.0
2019-08-01,19930,1786,SEA,LAX,-3.0,-11.0
2019-08-01,19930,407,LAX,SEA,-3.0,-24.0
2019-08-01,19930,416,SEA,LAX,11.0,2.0
2019-08-01,19930,417,LAX,SEA,-2.0,-11.0
2019-08-01,19930,428,SEA,LAX,-2.0,-15.0
2019-08-01,19930,402,SEA,LAX,-7.0,-18.0
2019-08-01,19930,445,LAX,SEA,-12.0,-16.0
2019-08-01,19930,442,SEA,LAX,24.0,15.0
2019-08-01,19930,1707,LAX,SEA,-3.0,-6.0
2019-08-01,19930,1653,LAX,SEA,39.0,28.0
2019-08-01,19930,1041,SEA,LAX,-7.0,-23.0
2019-08-01,19930,531,LAX,SEA,0.0,-14.0
2019-08-01,19930,1776,SEA,LAX,-1.0,13.0
2019-08-01,19930,465,LAX,SEA,32.0,31.0
2019-08-01,19930,450,SEA,LAX,-7.0,3.0
2019-08-01,19930,448,SEA,LAX,59.0,57.0
2019-08-01,19930,447,LAX,SEA,50.0,45.0
2019-08-02,19930,417,LAX,SEA,56.0,49.0
2019-08-02,19930,428,SEA,LAX,32.0,28.0
2019-08-02,19930,442,SEA,LAX,21.0,20.0
2019-08-02,19930,445,LAX,SEA,15.0,13.0
2019-08-02,19930,447,LAX,SEA,30.0,20.0
2019-08-02,19930,448,SEA,LAX,52.0,55.0
2019-08-02,19930,450,SEA,LAX,14.0,17.0
2019-08-02,19930,465,LAX,SEA,-4.0,-11.0
2019-08-02,19930,503,LAX,SEA,6.0,-14.0
2019-08-02,19930,531,LAX,SEA,37.0,36.0
2019-08-02,19930,1041,SEA,LAX,19.0,25.0
2019-08-02,19930,416,SEA,LAX,84.0,81.0
2019-08-02,19930,1707,LAX,SEA,305.0,291.0
2019-08-02,19930,1776,SEA,LAX,13.0,17.0
2019-08-02,19930,1778,SEA,LAX,142.0,174.0
2019-08-02,19930,1784,SEA,LAX,29.0,12.0
2019-08-02,19930,1786,SEA,LAX,32.0,22.0
2019-08-02,19930,1787,LAX,SEA,43.0,24.0
2019-08-02,19930,1795,LAX,SEA,17.0,15.0
2019-08-02,19930,1798,SEA,LAX,,
2019-08-02,19977,2090,LAX,SEA,64.0,61.0
2019-08-02,20304,5475,LAX,SEA,135.0,121.0
2019-08-02,20304,5703,SEA,LAX,107.0,85.0
2019-08-02,19930,1653,LAX,SEA,28.0,18.0
2019-08-02,19930,407,LAX,SEA,80.0,75.0
2019-08-02,19930,1797,LAX,SEA,,
2019-08-02,19930,400,SEA,LAX,63.0,51.0
2019-08-02,19930,402,SEA,LAX,10.0,9.0
2019-08-02,19790,128,SEA,LAX,-5.0,-21.0
2019-08-02,19790,618,SEA,LAX,1.0,-16.0
2019-08-02,19790,619,SEA,LAX,19.0,17.0
2019-08-02,19977,414,SEA,LAX,46.0,22.0
2019-08-02,19790,628,SEA,LAX,11.0,12.0
2019-08-02,19790,659,SEA,LAX,-5.0,-16.0
2019-08-02,19790,990,LAX,SEA,-2.0,1.0
2019-08-02,19790,1078,SEA,LAX,37.0,34.0
2019-08-02,19790,1126,LAX,SEA,48.0,61.0
2019-08-02,19790,1282,SEA,LAX,12.0,2.0
2019-08-02,19790,1287,LAX,SEA,8.0,0.0
2019-08-02,19790,129,LAX,SEA,38.0,38.0
2019-08-02,19790,1509,LAX,SEA,41.0,28.0
2019-08-02,19790,1473,LAX,SEA,37.0,59.0
2019-08-02,19930,387,LAX,SEA,8.0,21.0
2019-08-02,19930,310,SEA,LAX,-5.0,-5.0
2019-08-02,19790,2540,LAX,SEA,21.0,7.0
2019-08-02,19790,2523,SEA,LAX,-4.0,-6.0
2019-08-02,19930,351,LAX,SEA,25.0,49.0
2019-08-02,19790,1907,SEA,LAX,19.0,17.0
2019-08-02,19790,1721,SEA,LAX,-2.0,-19.0
2019-08-02,19790,1587,LAX,SEA,-3.0,-15.0
2019-08-02,19790,1541,LAX,SEA,35.0,30.0
2019-08-02,19790,2388,LAX,SEA,1.0,7.0
2019-08-03,19930,1786,SEA,LAX,-3.0,0.0
2019-08-03,19790,659,SEA,LAX,1.0,3.0
2019-08-03,19930,1795,LAX,SEA,7.0,-2.0
2019-08-03,19930,1797,LAX,SEA,-12.0,-12.0
2019-08-03,19930,1798,SEA,LAX,1.0,-10.0
2019-08-03,19977,2090,LAX,SEA,-9.0,-33.0
2019-08-03,19977,414,SEA,LAX,-10.0,-21.0
2019-08-03,19790,618,SEA,LAX,-2.0,-16.0
2019-08-03,19790,628,SEA,LAX,-7.0,-5.0
2019-08-03,19790,990,LAX,SEA,-1.0,-20.0
2019-08-03,19790,1541,LAX,SEA,-8.0,-19.0
2019-08-03,19790,1282,SEA,LAX,-7.0,-9.0
2019-08-03,19790,1287,LAX,SEA,0.0,-18.0
2019-08-03,19790,1473,LAX,SEA,0.0,-11.0
2019-08-03,19790,1509,LAX,SEA,-5.0,-23.0
2019-08-03,19790,1907,SEA,LAX,-5.0,-7.0
2019-08-03,19790,2388,LAX,SEA,-9.0,-14.0
2019-08-03,19790,2523,SEA,LAX,-5.0,-13.0
2019-08-03,19790,2540,LAX,SEA,1.0,-25.0
2019-08-03,19930,1784,SEA,LAX,-3.0,0.0
2019-08-03,19790,1078,SEA,LAX,-3.0,-17.0
2019-08-03,19930,1778,SEA,LAX,-6.0,-2.0
2019-08-03,19930,1707,LAX,SEA,-8.0,-8.0
2019-08-03,19930,1653,LAX,SEA,3.0,-19.0
2019-08-03,20304,5475,LAX,SEA,0.0,-10.0
2019-08-03,20304,5703,SEA,LAX,-6.0,-19.0
2019-08-03,19790,128,SEA,LAX,-2.0,-14.0
2019-08-03,19790,129,LAX,SEA,-5.0,-4.0
2019-08-03,19930,310,SEA,LAX,89.0,67.0
2019-08-03,19930,387,LAX,SEA,9.0,-14.0
2019-08-03,19930,400,SEA,LAX,11.0,41.0
2019-08-03,19930,401,LAX,SEA,0.0,-21.0
2019-08-03,19930,402,SEA,LAX,23.0,27.0
2019-08-03,19930,404,SEA,LAX,-2.0,-11.0
2019-08-03,19930,351,LAX,SEA,66.0,62.0
2019-08-03,19930,416,SEA,LAX,3.0,-15.0
2019-08-03,19930,417,LAX,SEA,0.0,-11.0
2019-08-03,19930,428,SEA,LAX,31.0,24.0
2019-08-03,19930,442,SEA,LAX,-5.0,-1.0
2019-08-03,19930,445,LAX,SEA,-2.0,3.0
2019-08-03,19930,446,SEA,LAX,-5.0,-13.0
2019-08-03,19930,447,LAX,SEA,-4.0,-15.0
2019-08-03,19930,448,SEA,LAX,-6.0,1.0
2019-08-03,19930,465,LAX,SEA,69.0,45.0
2019-08-03,19930,407,LAX,SEA,-3.0,-24.0
2019-08-04,19930,465,LAX,SEA,-3.0,-12.0
2019-08-04,19930,450,SEA,LAX,7.0,3.0
2019-08-04,19930,448,SEA,LAX,-7.0,-8.0
2019-08-04,19930,447,LAX,SEA,-1.0,-22.0
2019-08-04,19930,416,SEA,LAX,0.0,-16.0
2019-08-04,19930,444,SEA,LAX,7.0,8.0
2019-08-04,19930,442,SEA,LAX,27.0,7.0
2019-08-04,19930,417,LAX,SEA,-1.0,-7.0
2019-08-04,19930,503,LAX,SEA,16.0,11.0
2019-08-04,19930,445,LAX,SEA,-10.0,-9.0
2019-08-04,19930,531,LAX,SEA,6.0,-11.0
2019-08-04,19977,2090,LAX,SEA,-13.0,-40.0
2019-08-04,19930,1653,LAX,SEA,2.0,-10.0
2019-08-04,19930,1707,LAX,SEA,-7.0,-7.0
2019-08-04,19930,1776,SEA,LAX,7.0,10.0
2019-08-04,19930,1784,SEA,LAX,50.0,23.0
2019-08-04,19930,1786,SEA,LAX,1.0,-17.0
2019-08-04,19930,1787,LAX,SEA,1.0,-13.0
2019-08-04,19930,1795,LAX,SEA,-8.0,-13.0
2019-08-04,19930,1797,LAX,SEA,14.0,13.0
2019-08-04,19930,1798,SEA,LAX,5.0,13.0
2019-08-04,19930,402,SEA,LAX,9.0,4.0
2019-08-04,19977,414,SEA,LAX,-6.0,-10.0
2019-08-04,19930,1041,SEA,LAX,-3.0,13.0
2019-08-04,19930,401,LAX,SEA,0.0,-29.0
2019-08-04,19790,129,LAX,SEA,2.0,3.0
2019-08-04,19930,387,LAX,SEA,-4.0,-18.0
2019-08-04,20304,5475,LAX,SEA,-4.0,-29.0
2019-08-04,19930,400,SEA,LAX,10.0,26.0
2019-08-04,20304,5703,SEA,LAX,6.0,31.0
2019-08-04,19790,128,SEA,LAX,-5.0,3.0
2019-08-04,19790,618,SEA,LAX,7.0,0.0
2019-08-04,19790,619,SEA,LAX,-1.0,0.0
2019-08-04,19790,628,SEA,LAX,9.0,6.0
2019-08-04,19790,990,LAX,SEA,-5.0,-14.0
2019-08-04,19790,1078,SEA,LAX,20.0,28.0
